Wall time,Step,Value
1764558555.0428765,18171,438163.5625
1764558556.0983508,18191,424403.59375
1764558557.5751572,18215,452649.15625
1764558558.7462084,18237,433564.40625
1764558560.2433202,18265,415533.8125
1764558560.8815775,18277,491008.8125
1764558563.1154778,18319,472757.25
1764558563.2739317,18322,538036.625
1764558565.4310248,18363,416991.0625
1764558565.8509884,18371,468335.875
1764558570.383615,18452,450341.3125
1764558570.4365196,18453,418299.75
1764558575.076682,18540,434098.5
1764558575.5036278,18548,431686.40625
1764558577.8484905,18592,428417.28125
1764558577.9010613,18593,434429.875
1764558580.8361905,18644,420925.09375
1764558581.312577,18653,497831.9375
1764558583.9985878,18704,469901.3125
1764558584.5224378,18714,454647.65625
1764558584.8892844,18721,403804.84375
1764558586.4195995,18750,438723.75
1764558588.377228,18787,460296.875
1764558589.4913476,18804,460096.84375
1764558591.7015767,18846,471208.21875
1764558594.2596831,18894,467375.6875
1764558596.3849702,18934,494211.625
1764558597.8417737,18959,501639.15625
1764558598.8422136,18978,498798.46875
1764558599.1042154,18983,467805.71875
1764558599.364837,18988,564564.0
1764558600.5548193,19006,489860.625
1764558600.8164845,19011,483648.125
1764558601.0802515,19016,452948.84375
1764558601.7137685,19028,503590.84375
1764558602.8220649,19049,474751.375
1764558605.2967837,19096,473650.5625
1764558606.3998044,19117,583183.875
1764558608.339785,19154,435620.0625
1764558609.1791642,19170,442030.09375
1764558611.7731621,19215,427042.4375
1764558612.4585392,19228,479138.875
1764558614.4177985,19265,414469.71875
1764558614.7860432,19272,467223.09375
1764558614.9949017,19276,460878.125
1764558616.3112116,19301,470865.90625
1764558617.6713047,19327,425037.4375
1764558622.161025,19408,481869.875
1764558622.3183227,19411,414103.5
1764558622.5794728,19416,498854.375
1764558625.2283847,19466,605324.375
1764558626.2957513,19486,387673.125
1764558627.0947158,19501,430146.75
1764558627.25581,19504,439662.90625
1764558627.3615687,19506,507042.75
1764558628.4224186,19526,443953.78125
1764558628.7398565,19532,453014.5625
1764558629.9559639,19555,499437.1875
1764558631.2752736,19580,412292.25
1764558631.3807454,19582,450562.40625
1764558632.066285,19595,451645.6875
1764558634.3998184,19635,404412.5625
1764558634.7199428,19641,431777.53125
1764558635.4703627,19655,406512.21875
1764558636.060596,19666,429707.125
1764558636.5415556,19675,419598.9375
1764558636.7557364,19679,463028.0
1764558639.0128336,19721,446064.875
1764558639.3875911,19728,444841.53125
1764558639.6010566,19732,428386.53125
1764558639.8672225,19737,439002.25
1764558639.920331,19738,425802.71875
1764558642.0567675,19778,446025.8125
1764558643.0717497,19797,452424.4375
1764558644.7164164,19824,467472.53125
1764558645.9380944,19847,425976.71875
1764558649.6615744,19917,389782.625
1764558650.1885977,19927,409517.90625
1764558650.8209155,19939,429334.75
1764558651.7197895,19956,429329.34375
1764558652.5656753,19972,421095.125
1764558652.991258,19980,456110.8125
1764558653.4687982,19989,487979.125
1764558653.843101,19996,395128.5
1764558656.1830819,20036,398705.3125
1764558656.8700025,20049,494126.125
1764558657.2718835,20054,435321.46875
1764558657.5872025,20060,443770.53125
1764558657.745964,20063,427869.0625
1764558661.8013847,20139,416842.0625
1764558661.8544078,20140,451124.34375
1764558661.9608202,20142,475643.53125
1764558664.1859438,20184,475534.15625
1764558664.3430767,20187,443512.375
1764558666.1888034,20218,440306.21875
1764558667.3471498,20240,437666.96875
1764558667.6107607,20245,426799.53125
1764558667.7703252,20248,408161.90625
1764558668.0369782,20253,411915.28125
1764558670.1985416,20294,404237.53125
1764558670.9937184,20309,443633.78125
1764558671.7875707,20324,414131.84375
1764558672.2635546,20333,455133.8125
1764558672.3689191,20335,446584.375
1764558673.3768098,20354,438800.0625
1764558674.4368129,20374,440169.25
1764558674.964619,20384,403731.71875
1764558675.7029588,20398,413960.0625
1764558675.7549903,20399,416731.4375
1764558678.0755353,20439,471809.78125
1764558678.1811936,20441,417786.28125
1764558679.3362365,20463,449753.875
1764558680.5443568,20486,468603.03125
1764558682.7100518,20527,447327.6875
1764558683.3883972,20540,466875.875
1764558683.4400158,20541,381760.25
1764558684.4372196,20560,414603.21875
1764558684.4887762,20561,416755.5
1764558684.5932443,20563,473052.125
1764558684.8581924,20568,467816.4375
1764558685.4433424,20579,410114.1875
1764558689.5079641,20652,443551.40625
1764558691.4760103,20689,412091.75
1764558691.5293784,20690,455183.75
1764558692.4333706,20707,474666.6875
1764558692.6453404,20711,426990.125
1764558694.6057045,20748,409457.65625
1764558696.2519472,20779,432482.375
1764558696.3051522,20780,478847.875
1764558696.4634943,20783,382632.125
1764558696.5168335,20784,401341.0
1764558698.5432222,20818,451382.0
1764558698.8103516,20823,403080.25
1764558699.2939322,20832,410737.75
1764558699.558101,20837,458418.0625
1764558700.5684323,20856,425352.21875
1764558702.3248248,20889,437958.625
1764558703.611728,20913,420580.625
1764558703.6652513,20914,472667.125
1764558705.6052175,20950,409116.0625
1764558707.6412325,20988,406868.4375
1764558709.997925,21028,412178.8125
1764558710.316222,21034,421932.71875
1764558710.4220648,21036,448645.4375
1764558710.4749322,21037,494375.59375
1764558711.436364,21055,436430.4375
1764558712.138721,21068,415139.03125
1764558712.6234453,21077,472210.15625
1764558712.835444,21081,431637.78125
1764558716.219941,21145,494339.375
1764558720.0075407,21210,405532.03125
1764558721.231656,21233,440074.65625
1764558722.0665138,21249,431804.71875
1764558723.1156197,21269,397056.84375
1764558725.6598682,21317,421034.9375
1764558725.819038,21320,454804.9375
1764558726.0839112,21325,415922.78125
1764558729.614934,21392,448399.6875
1764558730.762704,21410,430481.25
1764558734.7163587,21485,388028.21875
1764558736.7653563,21524,442309.0
1764558736.8170054,21525,495281.9375
1764558738.61015,21559,392742.84375
1764558740.1327984,21588,407942.3125
1764558741.024137,21601,466000.8125
1764558741.6033762,21612,405329.4375
1764558742.7083697,21633,421111.4375
1764558743.656559,21651,471283.1875
1764558744.4038868,21665,412347.25
1764558745.301615,21682,435499.125
1764558745.9846482,21695,410610.625
1764558747.5188863,21724,483450.59375
1764558747.5711465,21725,410472.5625
1764558749.726183,21766,448780.5625
1764558750.9796977,21790,445253.875
1764558751.2953558,21796,408852.96875
1764558752.5559373,21816,438905.25
1764558752.8721294,21822,397072.3125
1764558753.9750443,21843,433300.6875
1764558754.2915921,21849,431147.4375
1764558756.793515,21896,413604.71875
1764558757.4847322,21909,445573.4375
1764558760.6236851,21968,490593.625
1764558762.3269494,22000,446514.875
1764558762.9079444,22007,430700.4375
1764558767.4011447,22091,451943.5625
1764558768.4797251,22111,425851.875
1764558774.5772305,22221,412107.28125
1764558775.914251,22246,407753.4375
1764558776.0204263,22248,406706.25
1764558776.6056645,22259,495898.625
1764558777.7212281,22280,412577.375
