Wall time,Step,Value
1764561072.9476135,18237,458663.375
1764561074.5401127,18265,492966.4375
1764561075.2237747,18277,447053.53125
1764561077.6114504,18319,439767.53125
1764561077.7816308,18322,477350.84375
1764561080.1047225,18363,451038.46875
1764561080.5577233,18371,419620.5625
1764561085.3746905,18452,431563.0625
1764561085.4309237,18453,447665.90625
1764561090.3837986,18540,420606.5625
1764561090.8360944,18548,436676.8125
1764561093.343665,18592,458590.5625
1764561093.400013,18593,440772.125
1764561096.5122201,18644,387783.59375
1764561097.0279112,18653,523700.375
1764561099.9517589,18704,456374.125
1764561100.520584,18714,406805.8125
1764561100.9175732,18721,434478.1875
1764561102.5640876,18750,436975.9375
1764561104.6722112,18787,490678.28125
1764561105.8851926,18804,473668.4375
1764561108.279104,18846,498524.65625
1764561111.000153,18894,450235.09375
1764561113.273297,18934,431103.15625
1764561114.8305016,18959,438208.4375
1764561115.9071698,18978,421522.25
1764561116.1896477,18983,443879.1875
1764561116.4735558,18988,439252.125
1764561117.711218,19006,440080.125
1764561117.9935474,19011,475578.40625
1764561118.2775514,19016,472385.5
1764561118.95754,19028,428510.84375
1764561120.1494124,19049,473201.25
1764561122.8143134,19096,443146.5
1764561124.0094101,19117,432578.0
1764561126.1062334,19154,476887.125
1764561127.0140073,19170,439808.78125
1764561129.7792296,19215,420695.0
1764561130.5165894,19228,459896.4375
1764561132.618609,19265,446105.15625
1764561133.0148687,19272,455730.4375
1764561133.2417405,19276,423774.4375
1764561134.6625848,19301,421792.9375
1764561136.1421475,19327,433417.375
1764561140.9570909,19408,447613.375
1764561141.1261046,19411,398910.375
1764561141.4097161,19416,471776.1875
1764561144.2564793,19466,437742.40625
1764561145.402475,19486,477650.125
1764561146.2629445,19501,425427.21875
1764561146.4375782,19504,409864.40625
1764561146.556493,19506,456668.09375
1764561147.717305,19526,466573.5625
1764561148.0734196,19532,493158.4375
1764561149.4411786,19555,456875.59375
1764561150.884522,19580,438796.1875
1764561151.000135,19582,472339.0625
1764561151.737196,19595,427010.21875
1764561154.2297666,19635,429584.09375
1764561154.5681503,19641,404978.0625
1764561155.3606172,19655,453714.4375
1764561155.9830544,19666,471120.8125
1764561156.4927702,19675,422637.03125
1764561156.7185411,19679,418715.8125
1764561159.112318,19721,438528.1875
1764561159.509481,19728,412582.5
1764561159.7358198,19732,404418.125
1764561160.0207667,19737,416469.03125
1764561160.0779824,19738,447142.125
1764561162.347337,19778,409245.59375
1764561163.4305189,19797,459486.0625
1764561165.2000775,19824,513619.125
1764561166.5040069,19847,462607.78125
1764561170.4797432,19917,430486.21875
1764561171.0457294,19927,456151.34375
1764561171.726519,19939,446459.6875
1764561172.6951883,19956,443693.6875
1764561173.6026633,19972,475275.90625
1764561174.0566275,19980,420292.46875
1764561174.5678616,19989,426071.15625
1764561174.965643,19996,435261.25
1764561177.4507856,20036,442017.125
1764561178.1872153,20049,438633.25
1764561178.6140869,20054,409746.21875
1764561178.953821,20060,406781.0625
1764561179.1225863,20063,426870.75
1764561183.443028,20139,507805.5625
1764561183.4998686,20140,422619.125
1764561183.6128588,20142,443713.65625
1764561185.9872663,20184,428000.375
1764561186.156228,20187,414674.0
1764561188.1240509,20218,489155.625
1764561189.3684235,20240,425349.5
1764561189.6513236,20245,397078.65625
1764561189.8222027,20248,449802.8125
1764561190.1055918,20253,520612.375
1764561192.4427109,20294,441191.21875
1764561193.2934163,20309,455906.65625
1764561194.15057,20324,409932.0
1764561194.6607983,20333,581236.25
1764561194.7733572,20335,422307.375
1764561195.8503304,20354,453653.375
1764561196.9856899,20374,483055.96875
1764561197.5505378,20384,464616.8125
1764561198.3416443,20398,419567.9375
1764561198.3977897,20399,424948.3125
1764561200.8706446,20439,481104.125
1764561200.9841425,20441,491112.0
1764561202.2374465,20463,528233.625
1764561203.5338209,20486,430743.34375
1764561205.861228,20527,429195.1875
1764561206.6006665,20540,441875.96875
1764561206.657381,20541,440838.96875
1764561207.735419,20560,588786.0625
1764561207.7916498,20561,463630.25
1764561207.9056706,20563,423596.5625
1764561208.190463,20568,456435.125
1764561208.8177912,20579,414874.9375
1764561213.2423334,20652,453193.25
1764561215.3468866,20689,414043.40625
1764561215.4038234,20690,458255.21875
1764561216.3734334,20707,450188.25
1764561216.600113,20711,502648.125
1764561218.701712,20748,469858.96875
1764561220.4550958,20779,473340.0625
1764561220.5119348,20780,423226.375
1764561220.6814704,20783,440084.96875
1764561220.7387342,20784,455601.0
1764561222.8849902,20818,421241.8125
1764561223.1678884,20823,453177.78125
1764561223.678907,20832,417722.375
1764561223.963304,20837,417980.0625
1764561225.0434442,20856,446276.625
1764561226.9254076,20889,475316.40625
1764561228.2918668,20913,539712.9375
1764561228.3514502,20914,550656.375
1764561230.4097433,20950,423167.90625
1764561232.5593407,20988,407382.40625
1764561235.0415585,21028,474771.9375
1764561235.3807962,21034,423269.25
1764561235.4933205,21036,386360.03125
1764561235.5492694,21037,428066.84375
1764561236.5655372,21055,467152.21875
1764561237.299454,21068,495948.0625
1764561237.8084683,21077,479245.25
1764561238.0349288,21081,525184.4375
1764561241.6629837,21145,449258.0
1764561245.7055225,21210,404954.9375
1764561247.0110662,21233,434551.0625
1764561247.9182756,21249,469099.6875
1764561249.053952,21269,438793.65625
1764561251.7894733,21317,484388.75
1764561251.9628537,21320,467342.53125
1764561252.247452,21325,458897.4375
1764561256.041669,21392,442435.0625
1764561257.2946088,21410,410440.125
1764561261.5796,21485,450466.625
1764561263.834382,21524,442943.15625
1764561263.8903782,21525,472679.3125
1764561265.8233507,21559,419688.625
1764561267.4727979,21588,444093.59375
1764561268.4184914,21601,419527.4375
1764561269.0408118,21612,411343.8125
1764561270.2271295,21633,408933.71875
1764561271.2443738,21651,430059.90625
1764561272.0376854,21665,401557.125
1764561273.001815,21682,443436.21875
1764561273.7379088,21695,419301.6875
1764561275.3894966,21724,463200.46875
1764561275.4462152,21725,455525.625
1764561277.7709882,21766,407001.71875
1764561279.1247687,21790,406756.96875
1764561279.46324,21796,417871.0
1764561280.800747,21816,479296.75
1764561281.1414018,21822,410596.75
1764561282.328184,21843,443213.15625
1764561282.6674242,21849,430718.90625
1764561285.3266313,21896,620845.1875
1764561286.065945,21909,392318.875
1764561289.4207454,21968,432405.75
1764561291.2412796,22000,535699.625
1764561291.851463,22007,495920.59375
1764561296.6154354,22091,420588.0
1764561297.7493424,22111,454999.875
1764561304.1825547,22221,546269.25
1764561305.608072,22246,468072.3125
1764561305.7260702,22248,453574.3125
1764561306.3582773,22259,480346.3125
1764561307.5399015,22280,401045.4375
